respondent_id,h1n1_vaccine,seasonal_vaccine
59087,0.015257382077545352,0.05634835402592809
59088,0.01580500388791821,0.10547857482622147
59089,0.14336402283384028,0.5744196169427578
59090,0.017947231406644205,0.05117846213427981
59091,0.21171749368465095,0.6375731643120879
59092,0.8084705462208812,0.9612547706693142
59093,0.5496773258991899,0.8544737704951221
59094,0.3742140310808012,0.5815899736423308
59095,0.27366016616761674,0.7684925993716325
59096,0.04734522701862553,0.06521111546391305
59097,0.08292412494320833,0.09477771829236287
59098,0.20600939810478508,0.3030726777113669
59099,0.10735220302258858,0.33799190734616835
59100,0.38841683315871406,0.5821232440519493
59101,0.602730121915228,0.6790681005210121
59102,0.7501252525317488,0.9332208460788863
59103,0.11545025329030936,0.19119947891371386
59104,0.037907422601744435,0.5168540135920787
59105,0.49486022360298676,0.9086257363892504
59106,0.03677570082528239,0.13154256913212636
59107,0.39096916564218276,0.7410502357234742
59108,0.031199507289503218,0.48871060120138554
59109,0.17637846388423797,0.1934219128295401
59110,0.15237480259134348,0.5532475143112223
59111,0.08700124414269467,0.13521073228092165
59112,0.11116448666268895,0.2226570797310688
59113,0.07339771289133817,0.0951310141150026
59114,0.4456090719398488,0.22806876698968961
59115,0.36029014080527944,0.7936260680035112
59116,0.11064216639015854,0.3417945709066744
59117,0.11177802609567568,0.18541692570873783
59118,0.23057499966650424,0.17698722534807998
59119,0.30479037786682983,0.7317610366958872
59120,0.05816589335466621,0.17907975573097468
59121,0.1839254576922226,0.39424880389617606
59122,0.5188788576939688,0.41009946254565843
59123,0.012208493305776464,0.15778694080255212
59124,0.20320594884616577,0.07857978278700284
59125,0.10131776446052762,0.8849015961863534
59126,0.02703475864681789,0.7353756340523815
59127,0.07852583144151057,0.24809248303013315
59128,0.010056518720604386,0.03227407924213074
59129,0.020516959018331966,0.23183993880029907
59130,0.20030127706885317,0.5744256262447452
59131,0.0639627181746071,0.7432732224240753
59132,0.8294365096690205,0.9486239326231859
59133,0.08984554832131991,0.7110098306676601
59134,0.01903910618078543,0.06079788128508867
59135,0.3762391453729358,0.7660486995463955
59136,0.06114115454953173,0.16250842982005284
59137,0.31091182154483143,0.8136583013273513
59138,0.026083348989174922,0.08422317685511498
59139,0.09705241454718351,0.20599673609373242
59140,0.15422260820958597,0.22628108329552163
59141,0.040338978555180566,0.8483067138831358
59142,0.07812356065071871,0.3415054753124802
59143,0.14728160607153426,0.883194958870514
59144,0.10525296306990718,0.7544501521089079
59145,0.0655508580393039,0.28558406390177016
59146,0.05061907179386479,0.08524809659760224
59147,0.0515337092787442,0.4062166402892607
59148,0.07757776238768371,0.923472272664791
59149,0.0985316062384546,0.12824074336287006
59150,0.10243059747728553,0.8900923188018628
59151,0.06277113674702413,0.03613244824919913
59152,0.8352172129038006,0.9075846340900794
59153,0.15296155018657173,0.20064631169720518
59154,0.0345985678781649,0.575358763590328
59155,0.060670259354820726,0.649392160178296
59156,0.8649687965181518,0.9393533460997902
59157,0.3194828417819337,0.9513954295735808
59158,0.31133189128610217,0.8023590172339259
59159,0.036217644472961476,0.13778370817507243
59160,0.7215940351967491,0.7937230442455409
59161,0.10163213437571533,0.723578898628223
59162,0.014861053726650055,0.03458221076738441
59163,0.045635507322610465,0.12294186864073886
59164,0.07467355040820517,0.30545899826776457
59165,0.2007323545411143,0.4532893697912273
59166,0.06139870926074306,0.1624644210717556
59167,0.15548088137212113,0.2802745907439319
59168,0.12041442786630357,0.407754352787277
59169,0.0060520117591158305,0.014601399202437906
59170,0.03615938227924093,0.10651203700325806
59171,0.04189995068017813,0.788761672449235
59172,0.1434889483209181,0.7679862225454881
59173,0.07744735034637817,0.0518224129243921
59174,0.028460541577470543,0.2178156462659952
59175,0.08855847438806465,0.6774356806029277
59176,0.0955375211601584,0.340269961841037
59177,0.5351062827360438,0.8686082380855698
59178,0.037080786955086965,0.24843340256276722
59179,0.15011103264624479,0.8012505351868905
59180,0.1815559514944307,0.6008025299075724
59181,0.008376018792915586,0.04481996555292337
59182,0.08147101927649186,0.8795269931502518
59183,0.18634386969954433,0.9559526970179951
59184,0.08434437132009635,0.8343212750437929
59185,0.13523743243050423,0.5031417249955001
59186,0.17027857403005747,0.12864250919629314
59187,0.03659636941223732,0.5208527618025062
59188,0.27837725484888487,0.5190946199818213
59189,0.04047771559062398,0.585530650634548
59190,0.1749227913696484,0.8999845307441543
59191,0.11927845854381212,0.31192031793279296
59192,0.09994697803167488,0.46448893533320806
59193,0.07551636430228381,0.43718156969373234
59194,0.09467926513400218,0.17664102614649838
59195,0.174537222721641,0.9081220111772127
59196,0.8059541890123613,0.8480291109767921
59197,0.032211000975423315,0.05154417438116491
59198,0.05978101259064605,0.4852151929263092
59199,0.3203085377042054,0.2303428843580062
59200,0.06851352926300736,0.13965731372641763
59201,0.022126865348604356,0.9187593526949364
59202,0.21345380594906535,0.828162566794837
59203,0.08557417224038029,0.12190923447955965
59204,0.014583347020317413,0.026917754589591652
59205,0.3202050500273302,0.7086294707451304
59206,0.34506252502819224,0.7662395240976412
59207,0.09740667603510557,0.3556237238006202
59208,0.181841324284162,0.12056542674415725
59209,0.12457311824757125,0.3731119228998874
59210,0.11533230121577968,0.6452801929231766
59211,0.3904113768766517,0.5620892139484595
59212,0.11167011767293158,0.8690601410292328
59213,0.12489276317498026,0.1331314605887262
59214,0.05013433349220608,0.6316662474176516
59215,0.45908933062817425,0.5589304358226155
59216,0.041584411400279984,0.0781533942100074
59217,0.417066545759876,0.024687240320479534
59218,0.2313431155700405,0.6335737858900756
59219,0.2351636295241406,0.05028511750342598
59220,0.1818583479129054,0.9089122655304522
59221,0.8377458391927968,0.8876817842080869
59222,0.1086912762049878,0.4424939659886931
59223,0.0632705963647819,0.43818078163713403
59224,0.14173271609473093,0.29863754842702617
59225,0.3313268457891986,0.9216793049105961
59226,0.23967930990434008,0.8817751249660217
59227,0.6597190007716716,0.9030484623445919
59228,0.1502597332804658,0.5276039485140622
59229,0.25655178329731526,0.560661459417872
59230,0.08612128948962398,0.5947759042864225
59231,0.6220268090048511,0.6120449507136622
59232,0.0982197779856758,0.23997707339129212
59233,0.09966084345972917,0.16625768176194305
59234,0.09077382892323957,0.21652027550925476
59235,0.4537135603555929,0.9230635476618703
59236,0.12542109121920592,0.26314501492005377
59237,0.05535431812462879,0.10774708212733063
59238,0.08286556173830421,0.11380211367369264
59239,0.45365368372051373,0.7143748181791577
59240,0.0890372655628495,0.9090835238491023
59241,0.5461733626048321,0.7679981770883758
59242,0.1339985361636251,0.26971329888787754
59243,0.07857493398572758,0.12482178779177978
59244,0.11005963360438877,0.2689664120404414
59245,0.14148295315541137,0.34974230676420426
59246,0.04467954371415711,0.32773675020000664
59247,0.12238310681924218,0.26636107406315374
59248,0.7278199094896857,0.8607794608967251
59249,0.6868384051458184,0.9442934972594182
59250,0.08505293441963167,0.1780574902230203
59251,0.5654259642296694,0.7887142614441206
59252,0.0768977676086644,0.44463533740947414
59253,0.09706816668489038,0.15820585979492574
59254,0.1085716774485646,0.2002177082225217
59255,0.09577830608154775,0.4362194134355096
59256,0.03564682940968506,0.5089294455994885
59257,0.02923779751720997,0.06103428674559639
59258,0.23381905809172918,0.3566395401978074
59259,0.24363832908398786,0.33781296328474864
59260,0.0789619897476795,0.3644463879643211
59261,0.04197235240889545,0.918789192658554
59262,0.581084033221258,0.1089465448372625
59263,0.05968947328044975,0.344215880575012
59264,0.0844276106734764,0.6853400284972769
59265,0.1208946663688798,0.5070699942267537
59266,0.30210169377343077,0.553347729674034
59267,0.12010589601359777,0.9037471365691133
59268,0.7682238063349914,0.1748752205220443
59269,0.19358412144180398,0.17521232779632787
59270,0.016181455477240873,0.12607854200710564
59271,0.05250516170952579,0.44303736031243207
59272,0.44393911972945704,0.8585092149041501
59273,0.10112249168374572,0.35783146132820687
59274,0.023894373054563944,0.1206627895138582
59275,0.02902894016801764,0.009935268251973073
59276,0.8892769015958848,0.8584074242100485
59277,0.04937134389922637,0.14393206329635047
59278,0.10281339783183452,0.35031794304611263
59279,0.11986654560247688,0.9451535062276347
59280,0.061535271289320355,0.13700323330565128
59281,0.37674415200682865,0.634968672490694
59282,0.274451136974754,0.4295990158474724
59283,0.06899489541965684,0.9502973851883512
59284,0.030469839570284693,0.22177303981234234
59285,0.09217378821789558,0.16043362819290788
59286,0.06861551263271924,0.3267868972103979
59287,0.024312864478225175,0.11137821455809774
59288,0.02352251023229117,0.12075252374257367
59289,0.41246743523589346,0.9752455346412523
59290,0.05666291515890864,0.8753196108127034
59291,0.015533172523525,0.03756954196807717
59292,0.25234279198265314,0.901722108666507
59293,0.04369931282099035,0.6866018687857596
59294,0.10841831789250517,0.2450697095055969
59295,0.0886797706404315,0.17274004708415505
59296,0.48468810173314875,0.5593923388621922
59297,0.14098238877331556,0.7107156727237403
59298,0.14283054056860414,0.7824378173382985
59299,0.22275092461997031,0.508690664629642
59300,0.07517136246020494,0.2167428773276311
59301,0.22279497834417994,0.7859488946264905
59302,0.04623948563944841,0.7871285499353919
59303,0.14530352751287,0.3952123640659531
59304,0.2863921487542591,0.761745943847906
59305,0.07331075545676394,0.2888778467851111
59306,0.2367461494718248,0.8580882219655408
59307,0.36808274330330987,0.5957434592829474
59308,0.29224507436421593,0.966052258122695
59309,0.7399432708001439,0.9010187732905188
59310,0.593478766103019,0.752169310162943
59311,0.06053211974690235,0.2085208414356904
59312,0.04441943508656248,0.10087881592063601
59313,0.10793666675036047,0.8883075348999974
59314,0.18156231186441,0.7314955325087562
59315,0.1201700083737741,0.9646931650412965
59316,0.11680467630168413,0.8557624839771423
59317,0.4576500387792878,0.18299057051737191
59318,0.05244695916261094,0.2328547341769244
59319,0.25927920121197917,0.7088880042988364
59320,0.33921214875080774,0.5671965039034049
59321,0.2877590563312772,0.6739466949779919
59322,0.13137176949602655,0.35006993300031053
59323,0.1106907024341603,0.35780921569313534
59324,0.8567967539348534,0.9385072168609094
59325,0.1731099030770081,0.8239397375258465
59326,0.007417921940120844,0.028204569070337488
59327,0.014752402952135533,0.08489656195170404
59328,0.09309280103979346,0.3190196384506012
59329,0.6212626809991998,0.8873037731308461
59330,0.1779279131218304,0.5588183443920826
59331,0.04086342443259007,0.6636816275037036
59332,0.0941743618077765,0.4773743823306058
59333,0.7665121616629812,0.9406193480003917
59334,0.6415637834718066,0.8719646686292583
59335,0.06938527409422401,0.11710881773852247
59336,0.19665193159512745,0.8932460614424853
59337,0.44741506571342565,0.8497275353812982
59338,0.13492919513572155,0.7246584459726866
59339,0.2739161254458449,0.43492898375054334
59340,0.1438134634075345,0.5203527250653441
59341,0.09153389147915321,0.7364905110964342
59342,0.15520550406582057,0.12379848534541626
59343,0.14943146955220857,0.3804447833616212
59344,0.1621234074239923,0.7377581444169186
59345,0.3434797390941097,0.40739130866788203
59346,0.2985702303715151,0.37008049270235976
59347,0.4567486622660822,0.6798881920095929
59348,0.6740946093053544,0.4483498554622736
59349,0.06067409293466871,0.14556385771319957
59350,0.14397731164712857,0.6695304520302877
59351,0.32450928962194076,0.4483388542831994
59352,0.1849519955057655,0.16328625193800123
59353,0.08166911268982571,0.2320602792282589
59354,0.6458801539899656,0.9394771545798828
59355,0.05944333788996185,0.14259383782934212
59356,0.10220836684116914,0.2721409368769633
59357,0.03674960941077173,0.202578259382086
59358,0.6399671376554752,0.24941870262210108
59359,0.21924460283925568,0.5448363546003325
59360,0.09367557070308453,0.29280959750826324
59361,0.0412851174382691,0.802122314908756
59362,0.6111594562440731,0.8455842159845475
59363,0.05077255006522509,0.6581980205539417
59364,0.01873020981614603,0.028298676214865825
59365,0.16224683765347814,0.19716097215653333
59366,0.08957775989190063,0.08547197091528849
59367,0.07609710931634571,0.8743206043863111
59368,0.00684014147975742,0.009295788365992487
59369,0.06130181655337673,0.11341414616091143
59370,0.11178286647889803,0.875183352167128
59371,0.4971460079445359,0.7794953593429819
59372,0.0984635586577528,0.41499381490579546
59373,0.2048047042801266,0.47464914635772026
59374,0.2560679165463487,0.6424121639097339
59375,0.11664162486778965,0.1240776366745848
59376,0.07347615140386908,0.7319659093392912
59377,0.27005677562290575,0.5346442167792066
59378,0.028343721303412495,0.013340620586475713
59379,0.6318971830810659,0.8141387717826385
59380,0.15062217489915516,0.654646100201636
59381,0.06767892830103604,0.06750627860168419
59382,0.26130841677561967,0.6612638325414445
59383,0.9276466184624884,0.9627995224896269
59384,0.039281795171351185,0.17432044132323649
59385,0.20959852316767885,0.7625075857078484
59386,0.051254335711286556,0.4034420804413175
59387,0.07905761117376316,0.09781173943932893
59388,0.02699500098298356,0.23625648954915102
59389,0.028059103080950495,0.2965582719527968
59390,0.22918862274891086,0.2964052883572365
59391,0.09986549980538166,0.7542421410412944
59392,0.07994018617395432,0.22928824588201258
59393,0.10665259759313167,0.19642295233551635
59394,0.10934798906296207,0.2834578460799316
59395,0.12904120818792067,0.4201486300801852
59396,0.631244475475569,0.37945373644130836
59397,0.34020338075510853,0.7376154179112726
59398,0.7443669179818401,0.21096001219826865
59399,0.09771823503836523,0.4957530044744012
59400,0.05980356073683145,0.11072361501831848
59401,0.6373698198166455,0.7450616132282339
59402,0.08866999149886805,0.3036863701737847
59403,0.1937140042777128,0.5907365672085717
59404,0.04757940768419629,0.15694492188918552
59405,0.32254747942886935,0.5505860870967231
59406,0.056364782343218435,0.11656011429878525
59407,0.3850234653784541,0.5248345780186497
59408,0.04994390911783182,0.05128454566191998
59409,0.0177234228250128,0.3273700088722302
59410,0.088759728299276,0.1845679128235123
59411,0.024799828093578582,0.07273575387357238
59412,0.08406628968322613,0.7478402887309868
59413,0.03226992152345615,0.05345932906172232
59414,0.2670294218231138,0.6444810753798231
59415,0.20970175486171813,0.5333895434044075
59416,0.051121637704370025,0.24896183762268756
59417,0.336551455179002,0.43508175450810527
59418,0.37526004548275177,0.7992454281947546
59419,0.051971674878940055,0.17957301476612705
59420,0.16488667369724141,0.7934184439291765
59421,0.11947612751186072,0.23967836107661367
59422,0.08613398993598571,0.17126714195232626
59423,0.13331529495008435,0.13617210184343895
59424,0.16581000685767378,0.635132118547703
59425,0.6150382332944903,0.8017934648256492
59426,0.9171815351083866,0.9635734966450904
59427,0.5657626965730844,0.9012858916652959
59428,0.33246989730035237,0.6507965255246206
59429,0.0035978987309921396,0.05997220020756947
59430,0.20356700231676578,0.8349343095711468
59431,0.1769332349849011,0.32204631579504467
59432,0.3460803595568679,0.5368723099750352
59433,0.13574235064519335,0.923600577127526
59434,0.002868086092659417,0.0053619102124554405
59435,0.03847966971699633,0.02643751736225352
59436,0.04159029472983567,0.2120386407272593
59437,0.06572198649584111,0.14754102314647619
59438,0.9660498180375279,0.9863796917654056
59439,0.031336460938069265,0.33539120429146985
59440,0.27064898269827764,0.7499239597111237
59441,0.07914646171789508,0.17788002153533747
59442,0.12995608525932212,0.5278864707518096
59443,0.06768748149588964,0.14034014918596416
59444,0.16573922548992517,0.16663528253480356
59445,0.13424460409637184,0.3341506367974937
59446,0.4022235758068272,0.7412662053877558
59447,0.07886396163712228,0.23002567809233737
59448,0.4987977737318788,0.9685262041642074
59449,0.04796597359898007,0.12492127541787115
59450,0.07698126672015228,0.36043838334268113
59451,0.34676723922145286,0.2908477731443054
59452,0.09384118737494657,0.6492100716845486
59453,0.10541776431570975,0.32386587147531404
59454,0.1209377361914446,0.31812659750178685
59455,0.0673259974666687,0.1826385050883479
59456,0.4277250051608214,0.8253991645833519
59457,0.11445851055104866,0.3505459775719875
59458,0.1952059681476466,0.27733955621867096
59459,0.020655480371577082,0.08529841453573023
59460,0.23967772302993015,0.8407149364662697
59461,0.2246739040653337,0.9313691065428926
59462,0.08119413915958387,0.14166162455025716
59463,0.11128251475999958,0.2508298550350279
59464,0.08353187419023922,0.5977270855334694
59465,0.43657485039107885,0.9567351533132271
59466,0.504184120301768,0.93743262279137
59467,0.022414964233839176,0.05791419207379877
59468,0.028035243235854476,0.17419761952055843
59469,0.20150353241895527,0.33555972380034
59470,0.1457552990388668,0.231849937618719
59471,0.23422123075555978,0.5201232556044991
59472,0.4392010753776619,0.6693246430578048
59473,0.0058632189202227,0.025531828819116448
59474,0.8009179080882298,0.9471313851467419
59475,0.7689791362270683,0.9132346054798093
59476,0.08348463071012109,0.7929983418591038
59477,0.3582434011195504,0.822686832531271
59478,0.24756634701164876,0.8142292201430821
59479,0.16999043872379513,0.9433137059864452
59480,0.018240427701202714,0.6148182657573257
59481,0.06532342651299956,0.2678546146065655
59482,0.8711563719391197,0.9575204138813521
59483,0.4629222724157443,0.8925804535751622
59484,0.7855304460037383,0.8909266824410264
59485,0.07537878007988048,0.4004115583214215
59486,0.04791079754345125,0.7158534211686087
59487,0.27032899895577056,0.679296377911299
59488,0.08957640239405086,0.44512508509890486
59489,0.09814208794017533,0.23623860501724822
59490,0.028750086758500326,0.09163375223221591
59491,0.0123501990032641,0.03186837698113546
59492,0.1922151560801279,0.6320923038170757
59493,0.3582851491920947,0.22651379972981647
59494,0.02366425041746774,0.13110319858490382
59495,0.039420021445104425,0.05254856090647573
59496,0.2033574698320778,0.8226744284938392
59497,0.6755382562911054,0.8664265856872368
59498,0.18901617334871618,0.8391051753677788
59499,0.008775256638401579,0.02283412362985212
59500,0.009683584089813537,0.09671223129021415
59501,0.056110867921797196,0.04696066628406327
59502,0.4882573565389909,0.8044773614142561
59503,0.06543297203402139,0.4785074403501411
59504,0.7393224255810839,0.9417163308722293
59505,0.08482530230267357,0.31313158639926153
59506,0.22029736244950465,0.4376438959916119
59507,0.013714503610153025,0.023252610854796674
59508,0.08992959042917463,0.39602238600715617
59509,0.1514024096775745,0.40807090845765254
59510,0.49443369982064744,0.6893392535102569
59511,0.062389537523928715,0.7723112320371516
59512,0.332909006547867,0.89210849590348
59513,0.18659431651152739,0.29035175986187267
59514,0.017284989592504758,0.12381603581919406
59515,0.4316226565864074,0.31217147610292406
59516,0.7124057553735098,0.7477730765718776
59517,0.593587488806485,0.8020631801519779
59518,0.09911030268723053,0.7080168232376495
59519,0.07693422013253175,0.28990112103721594
59520,0.07740073601748923,0.09452290684481422
59521,0.03340335425683194,0.8244536683988957
59522,0.20766403530834043,0.3757481778037659
59523,0.5070187548345705,0.8745712325195703
59524,0.4328247031804622,0.7313615888605213
59525,0.5128459597399571,0.14100653984026248
59526,0.3531397707264324,0.8260681401234808
59527,0.04390442995740962,0.2057969399424561
59528,0.19440790336464348,0.2382964002601456
59529,0.5487367846813087,0.7428647591452314
59530,0.058708876792702,0.09186177158688341
59531,0.06852833186277173,0.12204072106618441
59532,0.203694683347676,0.6701009171274434
59533,0.15697330257667932,0.14525200283220904
59534,0.18304695246283653,0.33731532684312543
59535,0.26671605843872537,0.9301752041016614
59536,0.08294556334691178,0.09310055166529091
59537,0.35656872866505046,0.6813844267814955
59538,0.011019724729201614,0.37651943084214873
59539,0.028965920983172914,0.06619138293309361
59540,0.2471243430827859,0.2899004159841458
59541,0.053267858124725384,0.20757435633868027
59542,0.05878367640820419,0.2904470145760986
59543,0.10685579605768875,0.10524968518346546
59544,0.0624933650521359,0.4552277522785014
59545,0.22591661153197537,0.6510226435616615
59546,0.16768552745132395,0.24521562318553172
59547,0.173164918283465,0.12701157412929706
59548,0.04441734046342938,0.2071181956065036
59549,0.008989949615914582,0.028367870214188382
59550,0.7902249793284237,0.9380603399106416
59551,0.19955629222405893,0.9441668738193232
59552,0.17817075541706776,0.488454000981728
59553,0.02090791004356085,0.7473398670401987
59554,0.6604127724845026,0.8602761887141345
59555,0.30938949274124966,0.7964513172463493
59556,0.4021639244604326,0.8725921827752007
59557,0.1367641882609056,0.810938648504638
59558,0.06864911201659876,0.7192069687562587
59559,0.15130229888849858,0.34977211238709977
59560,0.08316369558929386,0.4699622804520559
59561,0.38631705008660416,0.6805337357702012
59562,0.05972593725632419,0.08475918835430685
59563,0.11143947755481685,0.7379022625531744
59564,0.22128129701158372,0.3582949961103249
59565,0.05737643818608122,0.03704163440240436
59566,0.6997238833112158,0.8919890193796306
59567,0.40950073218023497,0.6403416321741301
59568,0.15023887590701815,0.18159136921348634
59569,0.2774458694153583,0.41182993147112046
59570,0.7998555470197087,0.9242966461830766
59571,0.11095808870162244,0.8066084314192671
59572,0.05227935861783804,0.013167252916051893
59573,0.0365219959582236,0.33387002069017657
59574,0.10569574455226406,0.2747036484358328
59575,0.07192922068902664,0.5517623525396423
59576,0.7463327948474158,0.8458708310510501
59577,0.31321995056915997,0.7375495859329972
59578,0.10731810004847507,0.2968617743392305
59579,0.0897288354667124,0.17951397309637213
59580,0.09787935889422675,0.9105003953581636
59581,0.07498314894609986,0.2268318291565095
59582,0.08482159805678224,0.22876937825293503
59583,0.2780238413262328,0.2831193372589549
59584,0.3063258925415382,0.7544279579117327
59585,0.13053465764306935,0.2781315484587521
59586,0.15734953882186045,0.4489719788638777
59587,0.04627322491625964,0.44051201239011484
59588,0.05835653507142668,0.2688338450435278
59589,0.5820437235848285,0.7386285690297848
59590,0.10629955112431075,0.41487260948888743
59591,0.028398361301816114,0.35012617468629076
59592,0.0714972827231581,0.03797145385551937
59593,0.8858308710825034,0.9802277729380213
59594,0.07481655068404719,0.09832456808023524
59595,0.21556631660715433,0.7255438072127197
59596,0.5671658254197014,0.8425161351027903
59597,0.1595055057395594,0.26454696908115444
59598,0.0726588011984427,0.20104151443764665
59599,0.11314233494147713,0.3427925985648391
59600,0.027307104893166904,0.1405374217669145
59601,0.3296983533473009,0.9677162368787481
59602,0.09809372803154115,0.48777179762823747
59603,0.09787492420132012,0.341752274042643
59604,0.07925521164910614,0.44648871656132455
59605,0.18309976498854377,0.7835122149559881
59606,0.3275649126823255,0.9775837359827949
59607,0.5348165636335789,0.6340765253343312
59608,0.029245113432031553,0.06681991706973545
59609,0.14050801025447257,0.13249084566406374
59610,0.07584467433386866,0.35765748098043
59611,0.07907973001168579,0.5051280322572499
59612,0.3995640521600678,0.808128903763267
59613,0.1351352100903925,0.29172169236974255
59614,0.023651270528578752,0.07647912643571664
59615,0.01739298139615932,0.14530295030142018
59616,0.27665112667946545,0.5217626408268468
59617,0.09478728093079752,0.07141299836966843
59618,0.40970203566374286,0.3140557899639477
59619,0.37190180311141613,0.32523684211581455
59620,0.4745742308678971,0.719479986782888
59621,0.014188109422329356,0.1040370851166265
59622,0.18129361794716298,0.5115969444124521
59623,0.17782665483470483,0.05672221880757385
59624,0.054320409782863906,0.09849346073844753
59625,0.20686689779598647,0.6019298000859105
59626,0.7398137539017595,0.6810080331466037
59627,0.04994623356779194,0.5057663774853822
59628,0.5485203534132943,0.7848415072043624
59629,0.5616418071875612,0.8184978291333198
59630,0.05211639562088333,0.09745795696135202
59631,0.4864531939064748,0.9508155749680144
59632,0.1673673258256536,0.7108609103849951
59633,0.06532798745011612,0.33510288002367494
59634,0.19705738674338819,0.6330242690646315
59635,0.12980868133234502,0.17337270759869686
59636,0.16916141725579167,0.5769207855238454
59637,0.44460493702386766,0.8496183022047338
59638,0.03410581552131802,0.3314746328700567
59639,0.5913807298950876,0.7497411380525661
59640,0.12412625464073791,0.14539311460555074
59641,0.23096172559696979,0.33960135036487754
59642,0.07485333387197507,0.8184376835780353
59643,0.32627812149139207,0.47086860377443757
59644,0.1154566911035274,0.20693862006277805
59645,0.03461679768585929,0.01685745787147792
59646,0.5159821037927675,0.7422670927214039
59647,0.06747233396211565,0.07082669484434855
59648,0.04082483075550783,0.07516117137338593
59649,0.021977720934129055,0.049955856356388106
59650,0.12084991483682185,0.552377782143302
59651,0.07417701718228145,0.9563815759680481
59652,0.007762130890544599,0.0251524987113131
59653,0.4448115046928249,0.7200900926260967
59654,0.09490024116991011,0.664325034477816
59655,0.5629090875121,0.9437149556505539
59656,0.9149853622391174,0.9572757465621726
59657,0.887906540398956,0.9707022013293449
59658,0.09250367866468825,0.18777122060148432
59659,0.27126525102131094,0.6050351150037818
59660,0.23780087758914664,0.9220389345147443
59661,0.057989871864566674,0.20282987122347293
59662,0.2145678392889741,0.3045382690399259
59663,0.07180719312203629,0.16027949855406093
59664,0.5837523092132078,0.8389003141105407
59665,0.3116834213429898,0.23242115458477372
59666,0.42725014974583064,0.6072285502187605
59667,0.03294250852233054,0.14940236450952787
59668,0.4292750067394072,0.7485680692065436
59669,0.13560357232147363,0.2949931540635073
59670,0.06442585910203935,0.11769684688676187
59671,0.8262274587737428,0.9411600643607847
59672,0.29797871850292307,0.20035409288854616
59673,0.4300925719256312,0.8370096178483187
59674,0.058010745793808965,0.7127369687469223
59675,0.829453267892954,0.9686512308360689
59676,0.16587675462490978,0.4712556640478868
59677,0.06745033909402438,0.1645641472079104
59678,0.07715662243859642,0.8606633523142524
59679,0.4007701808208423,0.9387100988361924
59680,0.5597839544656544,0.9467141655604216
59681,0.05334603295906744,0.03903829267649768
59682,0.058544816092447244,0.20980570444395444
59683,0.2975904235549576,0.30091573715580144
59684,0.08822769880969801,0.32094866737376493
59685,0.06687098660668447,0.3300708017580262
59686,0.6272627065865202,0.7574182580259436
59687,0.2877906832865581,0.32404635465314885
59688,0.048979408536172386,0.12900886577249984
59689,0.33398209931071104,0.867417051167368
59690,0.3283635215444603,0.9142657516813016
59691,0.5869062619076048,0.7736159085310449
59692,0.011261312527629538,0.08419825610131397
59693,0.09140980583255917,0.24954767263711236
59694,0.04306143873747199,0.1145968345016453
59695,0.7074711955444951,0.9336203929772519
59696,0.09341273881800523,0.6009864372429427
59697,0.599842382902034,0.8027062414190038
59698,0.1471077516423738,0.9388958938674631
59699,0.13705384016213115,0.3760701483472589
59700,0.24766662182324614,0.39410855210882334
59701,0.06542288776736963,0.20911839334119475
59702,0.29758943732256465,0.7412879993715388
59703,0.021892579274776787,0.04466729867145484
59704,0.038624542196844185,0.17528425039569653
59705,0.024931507842697303,0.3208254054690605
59706,0.07698285498558098,0.7899366902026597
59707,0.1447563531748633,0.1457808125047324
59708,0.13440101017031983,0.2910285160574009
59709,0.15103738202803468,0.23195558645535186
59710,0.03213570978271111,0.15771045048883067
59711,0.10417566745939394,0.27289428394576765
59712,0.10778032136201261,0.21208330448539098
59713,0.14026306241679679,0.15747155286867298
59714,0.10844751077067691,0.39628993451197353
59715,0.2969482831653981,0.5804962595231192
59716,0.34109423031903224,0.4989397242069339
59717,0.8950172680829874,0.44544913968818595
59718,0.8440595679422425,0.850665043272566
59719,0.09489576194945509,0.7823537477232185
59720,0.15606452159423867,0.8241838574283725
59721,0.017188080641664497,0.13192277889582701
59722,0.06436529512705357,0.7214356502045236
59723,0.03809786499219657,0.08039785871419465
59724,0.03795868012911377,0.09456208483356485
59725,0.1615319240265596,0.4278347096882972
59726,0.04559461410733533,0.23593431711332072
59727,0.027093109131275068,0.07389380203049752
59728,0.029690729974356834,0.5350345988196695
59729,0.7824336618509374,0.8977733132459816
59730,0.5373991273329116,0.6233221521743748
59731,0.01415208007208632,0.13167692608427958
59732,0.5018794278328065,0.49665670680832524
59733,0.361152555574942,0.896397783844763
59734,0.22167829442350842,0.6383724002293772
59735,0.08526407787254393,0.4564850740938765
59736,0.043735911535360196,0.7849738440072137
59737,0.321273160801119,0.9053370711801704
59738,0.6039170850080237,0.8238952365270464
59739,0.03778031428040953,0.18798325006791364
59740,0.04701684461969168,0.41234393831547494
59741,0.6787637542304379,0.9583221124644493
59742,0.2715168547330144,0.11667637646920348
59743,0.7033791425384345,0.8777824516327558
59744,0.5203952789402483,0.8490320186358438
59745,0.06955901694647298,0.1395310109595776
59746,0.13792408783940563,0.3156843326111081
59747,0.24873909823398893,0.5887496904575583
59748,0.7119545906207793,0.3848423636115319
59749,0.10705886333158796,0.37742591971467243
59750,0.05178334809268064,0.07932414660073013
59751,0.45605269779151525,0.5853788726176979
59752,0.41996168454263927,0.7258436820833892
59753,0.3010629766839491,0.8861894444728716
59754,0.11218922303774963,0.580806546013658
